Time (HH:MM:SS),Ch4
16:02:57,94.935
16:02:58,94.955
16:02:59,94.978
16:03:00,94.935
16:03:01,94.918
16:03:02,94.901
16:03:03,94.915
16:03:04,94.906
16:03:05,94.901
16:03:06,94.909
16:03:07,94.918
16:03:08,94.912
16:03:09,94.907
16:03:10,94.912
16:03:11,94.918
16:03:12,94.912
16:03:13,94.907
16:03:14,94.898
16:03:15,94.912
16:03:16,94.901
16:03:17,94.901
16:03:18,94.886
16:03:19,94.878
16:03:20,94.858
16:03:21,94.838
16:03:22,94.855
16:03:23,94.872
16:03:24,94.887
16:03:25,94.861
16:03:26,94.873
16:03:27,94.850
16:03:28,94.864
16:03:29,94.849
16:03:30,94.858
16:03:31,94.855
16:03:32,94.844
16:03:33,94.873
16:03:34,94.878
16:03:35,94.893
16:03:36,94.878
16:03:37,94.861
16:03:38,94.835
16:03:39,94.821
16:03:40,94.824
16:03:41,94.864
16:03:42,94.864
16:03:43,94.853
16:03:44,94.798
16:03:45,94.813
16:03:46,94.804
16:03:47,94.833
16:03:48,94.807
16:03:49,94.827
16:03:50,94.818
16:03:51,94.821
16:03:52,94.795
16:03:53,94.801
16:03:54,94.799
16:03:55,94.807
16:03:56,94.784
16:03:57,94.802
16:03:58,94.787
16:03:59,94.790
16:04:00,94.773
16:04:01,94.782
16:04:02,94.761
16:04:03,94.753
16:04:04,94.758
16:04:05,94.784
16:04:06,94.787
16:04:07,94.782
16:04:08,94.782
16:04:09,94.773
16:04:10,94.770
16:04:11,94.758
16:04:12,94.753
16:04:13,94.744
16:04:14,94.753
16:04:15,94.761
16:04:16,94.761
16:04:17,94.727
16:04:18,94.718
16:04:19,94.727
16:04:20,94.744
16:04:21,94.762
16:04:22,94.753
16:04:23,94.751
16:04:24,94.719
16:04:25,94.705
16:04:26,94.696
16:04:27,94.705
16:04:28,94.719
16:04:29,94.708
16:04:30,94.699
16:04:31,94.685
16:04:32,94.691
16:04:33,94.685
16:04:34,94.691
16:04:35,94.679
16:04:36,94.679
16:04:37,94.665
16:04:38,94.676
16:04:39,94.653
16:04:40,94.659
16:04:41,94.648
16:04:42,94.645
16:04:43,94.605
16:04:44,94.605
16:04:45,94.623
16:04:46,94.637
16:04:47,94.628
16:04:48,94.611
16:04:49,94.614
16:04:50,94.614
16:04:51,94.617
16:04:52,94.625
16:04:53,94.626
16:04:54,94.646
16:04:55,94.614
16:04:56,94.606
16:04:57,94.586
16:04:58,94.609
16:04:59,94.617
16:05:00,94.612
16:05:01,94.589
16:05:02,94.569
16:05:03,94.574
16:05:04,94.572
16:05:05,94.583
16:05:06,94.574
16:05:07,94.583
16:05:08,94.574
16:05:09,94.560
16:05:10,94.560
16:05:11,94.554
16:05:12,94.583
16:05:13,94.580
16:05:14,94.574
16:05:15,94.560
16:05:16,94.554
16:05:17,94.557
16:05:18,94.560
16:05:19,94.555
16:05:20,94.546
16:05:21,94.535
16:05:22,94.543
16:05:23,94.534
16:05:24,94.517
16:05:25,94.520
16:05:26,94.546
16:05:27,94.555
16:05:28,94.529
16:05:29,94.506
16:05:30,94.503
16:05:31,94.529
16:05:32,94.541
16:05:33,94.543
16:05:34,94.520
16:05:35,94.500
16:05:36,94.503
16:05:37,94.512
16:05:38,94.523
16:05:39,94.500
16:05:40,94.489
16:05:41,94.486
16:05:42,94.500
16:05:43,94.477
16:05:44,94.463
16:05:45,94.449
16:05:46,94.460
16:05:47,94.478
16:05:48,94.481
16:05:49,94.492
16:05:50,94.475
16:05:51,94.480
16:05:52,94.460
16:05:53,94.469
16:05:54,94.463
16:05:55,94.463
16:05:56,94.449
16:05:57,94.443
16:05:58,94.452
16:05:59,94.421
16:06:00,94.435
16:06:01,94.446
16:06:02,94.469
16:06:03,94.441
16:06:04,94.421
16:06:05,94.435
16:06:06,94.449
16:06:07,94.458
16:06:08,94.438
16:06:09,94.421
16:06:10,94.418
16:06:11,94.427
16:06:12,94.444
16:06:13,94.452
16:06:14,94.435
16:06:15,94.421
16:06:16,94.395
16:06:17,94.418
16:06:18,94.407
16:06:19,94.401
16:06:20,94.378
16:06:21,94.401
16:06:22,94.401
16:06:23,94.410
16:06:24,94.378
16:06:25,94.373
16:06:26,94.398
16:06:27,94.407
16:06:28,94.416
16:06:29,94.376
16:06:30,94.373
16:06:31,94.376
16:06:32,94.384
16:06:33,94.396
16:06:34,94.393
16:06:35,94.390
16:06:36,94.362
16:06:37,94.350
16:06:38,94.333
16:06:39,94.333
16:06:40,94.339
16:06:41,94.347
16:06:42,94.364
16:06:43,94.353
16:06:44,94.333
16:06:45,94.322
16:06:46,94.322
16:06:47,94.347
16:06:48,94.353
16:06:49,94.347
16:06:50,94.345
16:06:51,94.333
16:06:52,94.322
16:06:53,94.311
16:06:54,94.308
16:06:55,94.333
16:06:56,94.330
16:06:57,94.362
16:06:58,94.356
16:06:59,94.342
16:07:00,94.293
16:07:01,94.293
16:07:02,94.285
16:07:03,94.302
16:07:04,94.282
16:07:05,94.294
16:07:06,94.282
16:07:07,94.285
16:07:08,94.271
16:07:09,94.288
16:07:10,94.274
16:07:11,94.280
16:07:12,94.271
16:07:13,94.280
16:07:14,94.300
16:07:15,94.274
16:07:16,94.274
16:07:17,94.260
16:07:18,94.283
16:07:19,94.294
16:07:20,94.283
16:07:21,94.268
16:07:22,94.237
16:07:23,94.243
16:07:24,94.240
16:07:25,94.257
16:07:26,94.240
16:07:27,94.246
16:07:28,94.232
16:07:29,94.237
16:07:30,94.243
16:07:31,94.232
16:07:32,94.217
16:07:33,94.212
16:07:34,94.237
16:07:35,94.243
16:07:36,94.228
16:07:37,94.209
16:07:38,94.200
16:07:39,94.203
16:07:40,94.189
16:07:41,94.203
16:07:42,94.186
16:07:43,94.203
16:07:44,94.198
16:07:45,94.215
16:07:46,94.226
16:07:47,94.220
16:07:48,94.200
16:07:49,94.203
16:07:50,94.209
16:07:51,94.217
16:07:52,94.203
16:07:53,94.215
16:07:54,94.204
16:07:55,94.221
16:07:56,94.201
16:07:57,94.201
16:07:58,94.158
16:07:59,94.158
16:08:00,94.164
16:08:01,94.186
16:08:02,94.186
16:08:03,94.184
16:08:04,94.184
16:08:05,94.161
16:08:06,94.161
16:08:07,94.144
16:08:08,94.150
16:08:09,94.147
16:08:10,94.147
16:08:11,94.150
16:08:12,94.150
16:08:13,94.138
16:08:14,94.144
16:08:15,94.138
16:08:16,94.153
16:08:17,94.153
16:08:18,94.147
16:08:19,94.130
16:08:20,94.121
16:08:21,94.136
16:08:22,94.136
16:08:23,94.119
16:08:24,94.099
16:08:25,94.101
16:08:26,94.082
16:08:27,94.070
16:08:28,94.053
16:08:29,94.082
16:08:30,94.076
16:08:31,94.085
16:08:32,94.079
16:08:33,94.073
16:08:34,94.076
16:08:35,94.068
16:08:36,94.065
16:08:37,94.042
16:08:38,94.037
16:08:39,94.065
16:08:40,94.071
16:08:41,94.079
16:08:42,94.045
16:08:43,94.065
16:08:44,94.056
16:08:45,94.065
16:08:46,94.045
16:08:47,94.054
16:08:48,94.043
16:08:49,94.045
16:08:50,94.028
16:08:51,94.042
16:08:52,94.034
16:08:53,94.043
16:08:54,94.057
16:08:55,94.043
16:08:56,94.031
16:08:57,94.014
16:08:58,94.012
16:08:59,94.017
16:09:00,94.015
16:09:01,94.029
16:09:02,94.037
16:09:03,94.045
16:09:04,94.026
16:09:05,94.014
16:09:06,93.986
16:09:07,94.011
16:09:08,94.000
16:09:09,94.017
16:09:10,93.995
16:09:11,93.984
16:09:12,93.961
16:09:13,93.964
16:09:14,93.963
16:09:15,93.989
16:09:16,94.012
16:09:17,94.029
16:09:18,94.009
16:09:19,93.986
16:09:20,93.989
16:09:21,94.006
16:09:22,94.009
16:09:23,94.003
16:09:24,93.995
16:09:25,93.998
16:09:26,93.995
16:09:27,93.984
16:09:28,93.967
16:09:29,93.961
16:09:30,93.961
16:09:31,93.944
16:09:32,93.938
16:09:33,93.935
16:09:34,93.933
16:09:35,93.938
16:09:36,93.941
16:09:37,93.938
16:09:38,93.955
16:09:39,93.941
16:09:40,93.953
16:09:41,93.919
16:09:42,93.910
16:09:43,93.907
16:09:44,93.933
16:09:45,93.939
16:09:46,93.953
16:09:47,93.930
16:09:48,93.947
16:09:49,93.913
16:09:50,93.908
16:09:51,93.877
16:09:52,93.908
16:09:53,93.908
16:09:54,93.908
16:09:55,93.877
16:09:56,93.862
16:09:57,93.851
16:09:58,93.893
16:09:59,93.905
16:10:00,93.925
16:10:01,93.888
16:10:02,93.882
16:10:03,93.871
16:10:04,93.880
16:10:05,93.877
16:10:06,93.891
16:10:07,93.885
16:10:08,93.871
16:10:09,93.863
16:10:10,93.854
16:10:11,93.857
16:10:12,93.851
16:10:13,93.860
16:10:14,93.854
16:10:15,93.854
16:10:16,93.846
16:10:17,93.863
16:10:18,93.848
16:10:19,93.837
16:10:20,93.826
16:10:21,93.840
16:10:22,93.829
16:10:23,93.838
16:10:24,93.832
16:10:25,93.832
16:10:26,93.815
16:10:27,93.815
16:10:28,93.829
16:10:29,93.840
16:10:30,93.829
16:10:31,93.818
16:10:32,93.812
16:10:33,93.818
16:10:34,93.806
16:10:35,93.795
16:10:36,93.772
16:10:37,93.772
16:10:38,93.778
16:10:39,93.789
16:10:40,93.792
16:10:41,93.781
16:10:42,93.784
16:10:43,93.807
16:10:44,93.804
16:10:45,93.810
16:10:46,93.801
16:10:47,93.804
16:10:48,93.784
16:10:49,93.778
16:10:50,93.764
16:10:51,93.753
16:10:52,93.756
16:10:53,93.770
16:10:54,93.770
16:10:55,93.779
16:10:56,93.773
16:10:57,93.796
16:10:58,93.768
16:10:59,93.759
16:11:00,93.742
16:11:01,93.748
16:11:02,93.742
16:11:03,93.750
16:11:04,93.756
16:11:05,93.759
16:11:06,93.762
16:11:07,93.756
16:11:08,93.756
16:11:09,93.739
16:11:10,93.722
16:11:11,93.717
16:11:12,93.720
16:11:13,93.734
16:11:14,93.734
16:11:15,93.722
16:11:16,93.697
16:11:17,93.706
16:11:18,93.708
16:11:19,93.691
16:11:20,93.691
16:11:21,93.686
16:11:22,93.714
16:11:23,93.711
16:11:24,93.711
16:11:25,93.691
16:11:26,93.683
16:11:27,93.672
16:11:28,93.666
16:11:29,93.661
16:11:30,93.675
16:11:31,93.678
16:11:32,93.672
16:11:33,93.672
16:11:34,93.689
16:11:35,93.683
16:11:36,93.680
16:11:37,93.677
16:11:38,93.680
16:11:39,93.655
16:11:40,93.641
16:11:41,93.649
16:11:42,93.666
16:11:43,93.666
16:11:44,93.630
16:11:45,93.607
16:11:46,93.610
16:11:47,93.630
16:11:48,93.633
16:11:49,93.616
16:11:50,93.619
16:11:51,93.616
16:11:52,93.624
16:11:53,93.616
16:11:54,93.613
16:11:55,93.622
16:11:56,93.602
16:11:57,93.596
16:11:58,93.588
16:11:59,93.602
16:12:00,93.582
16:12:01,93.579
16:12:02,93.585
16:12:03,93.596
16:12:04,93.605
16:12:05,93.596
16:12:06,93.616
16:12:07,93.596
16:12:08,93.602
16:12:09,93.597
16:12:10,93.594
16:12:11,93.580
16:12:12,93.574
16:12:13,93.577
16:12:14,93.585
16:12:15,93.594
16:12:16,93.577
16:12:17,93.563
16:12:18,93.540
16:12:19,93.543
16:12:20,93.551
16:12:21,93.549
16:12:22,93.549
16:12:23,93.537
16:12:24,93.546
16:12:25,93.543
16:12:26,93.535
16:12:27,93.529
16:12:28,93.532
16:12:29,93.532
16:12:30,93.538
16:12:31,93.552
16:12:32,93.555
16:12:33,93.549
16:12:34,93.535
16:12:35,93.543
16:12:36,93.552
16:12:37,93.532
16:12:38,93.526
16:12:39,93.501
16:12:40,93.501
16:12:41,93.498
16:12:42,93.512
16:12:43,93.515
16:12:44,93.501
16:12:45,93.487
16:12:46,93.501
16:12:47,93.521
16:12:48,93.515
16:12:49,93.490
16:12:50,93.476
16:12:51,93.484
16:12:52,93.490
16:12:53,93.487
16:12:54,93.476
16:12:55,93.487
16:12:56,93.490
16:12:57,93.484
16:12:58,93.465
16:12:59,93.451
16:13:00,93.459
16:13:01,93.459
16:13:02,93.485
16:13:03,93.482
16:13:04,93.482
16:13:05,93.473
16:13:06,93.468
16:13:07,93.459
16:13:08,93.440
16:13:09,93.437
16:13:10,93.448
16:13:11,93.425
16:13:12,93.434
16:13:13,93.423
16:13:14,93.451
16:13:15,93.437
16:13:16,93.434
16:13:17,93.403
16:13:18,93.423
16:13:19,93.460
16:13:20,93.474
16:13:21,93.454
16:13:22,93.412
16:13:23,93.423
16:13:24,93.423
16:13:25,93.431
16:13:26,93.417
16:13:27,93.420
16:13:28,93.412
16:13:29,93.401
16:13:30,93.387
16:13:31,93.401
16:13:32,93.392
16:13:33,93.387
16:13:34,93.378
16:13:35,93.398
16:13:36,93.404
16:13:37,93.395
16:13:38,93.389
16:13:39,93.387
16:13:40,93.387
16:13:41,93.398
16:13:42,93.395
16:13:43,93.384
16:13:44,93.373
16:13:45,93.370
16:13:46,93.370
16:13:47,93.359
16:13:48,93.353
16:13:49,93.339
16:13:50,93.334
16:13:51,93.342
16:13:52,93.353
16:13:53,93.359
16:13:54,93.359
16:13:55,93.359
16:13:56,93.347
16:13:57,93.336
16:13:58,93.322
16:13:59,93.325
16:14:00,93.331
16:14:01,93.356
16:14:02,93.356
16:14:03,93.368
16:14:04,93.334
16:14:05,93.325
16:14:06,93.294
16:14:07,93.303
16:14:08,93.306
16:14:09,93.306
16:14:10,93.317
16:14:11,93.303
16:14:12,93.300
16:14:13,93.317
16:14:14,93.314
16:14:15,93.320
16:14:16,93.283
16:14:17,93.289
16:14:18,93.297
16:14:19,93.294
16:14:20,93.283
16:14:21,93.272
16:14:22,93.298
16:14:23,93.317
16:14:24,93.303
16:14:25,93.281
16:14:26,93.283
16:14:27,93.309
16:14:28,93.306
16:14:29,93.292
16:14:30,93.269
16:14:31,93.255
16:14:32,93.255
16:14:33,93.270
16:14:34,93.281
16:14:35,93.278
16:14:36,93.259
16:14:37,93.231
16:14:38,93.222
16:14:39,93.211
16:14:40,93.242
16:14:41,93.250
16:14:42,93.264
16:14:43,93.253
16:14:44,93.231
16:14:45,93.211
16:14:46,93.202
16:14:47,93.211
16:14:48,93.225
16:14:49,93.222
16:14:50,93.205
16:14:51,93.186
16:14:52,93.175
16:14:53,93.175
16:14:54,93.200
16:14:55,93.217
16:14:56,93.234
16:14:57,93.208
16:14:58,93.194
16:14:59,93.206
16:15:00,93.208
16:15:01,93.220
16:15:02,93.183
16:15:03,93.183
16:15:04,93.169
16:15:05,93.169
16:15:06,93.161
16:15:07,93.161
16:15:08,93.158
16:15:09,93.152
16:15:10,93.161
16:15:11,93.180
16:15:12,93.180
16:15:13,93.175
16:15:14,93.158
16:15:15,93.183
16:15:16,93.169
16:15:17,93.172
16:15:18,93.144
16:15:19,93.158
16:15:20,93.161
16:15:21,93.178
16:15:22,93.164
16:15:23,93.180
16:15:24,93.164
16:15:25,93.164
16:15:26,93.142
16:15:27,93.130
16:15:28,93.127
16:15:29,93.119
16:15:30,93.116
16:15:31,93.102
16:15:32,93.099
16:15:33,93.119
16:15:34,93.141
16:15:35,93.133
16:15:36,93.116
16:15:37,93.114
16:15:38,93.114
16:15:39,93.108
16:15:40,93.097
16:15:41,93.106
16:15:42,93.114
16:15:43,93.119
16:15:44,93.128
16:15:45,93.128
16:15:46,93.105
16:15:47,93.083
16:15:48,93.080
16:15:49,93.086
16:15:50,93.086
16:15:51,93.072
16:15:52,93.066
16:15:53,93.061
16:15:54,93.069
16:15:55,93.072
16:15:56,93.075
16:15:57,93.064
16:15:58,93.061
16:15:59,93.050
16:16:00,93.053
16:16:01,93.038
16:16:02,93.055
16:16:03,93.058
16:16:04,93.055
16:16:05,93.041
16:16:06,93.036
16:16:07,93.039
16:16:08,93.022
16:16:09,93.005
16:16:10,92.991
16:16:11,92.991
16:16:12,93.011
16:16:13,93.033
16:16:14,93.041
16:16:15,93.011
16:16:16,92.997
16:16:17,93.000
16:16:18,93.028
16:16:19,93.036
16:16:20,93.005
16:16:21,93.011
16:16:22,93.006
16:16:23,93.017
16:16:24,93.019
16:16:25,93.028
16:16:26,93.056
16:16:27,93.031
16:16:28,93.003
16:16:29,92.975
16:16:30,92.963
16:16:31,92.966
16:16:32,92.974
16:16:33,92.983
16:16:34,92.972
16:16:35,92.958
16:16:36,92.936
16:16:37,92.938
16:16:38,92.955
16:16:39,92.978
16:16:40,92.989
16:16:41,92.992
16:16:42,92.978
16:16:43,92.986
16:16:44,92.981
16:16:45,92.989
16:16:46,92.969
16:16:47,92.955
16:16:48,92.947
16:16:49,92.947
16:16:50,92.953
16:16:51,92.942
16:16:52,92.919
16:16:53,92.922
16:16:54,92.913
16:16:55,92.925
16:16:56,92.908
16:16:57,92.919
16:16:58,92.917
16:16:59,92.931
16:17:00,92.925
16:17:01,92.925
16:17:02,92.919
16:17:03,92.897
16:17:04,92.894
16:17:05,92.869
16:17:06,92.900
16:17:07,92.905
16:17:08,92.916
16:17:09,92.903
16:17:10,92.897
16:17:11,92.894
16:17:12,92.891
16:17:13,92.875
16:17:14,92.847
16:17:15,92.847
16:17:16,92.858
16:17:17,92.847
16:17:18,92.839
16:17:19,92.841
16:17:20,92.855
16:17:21,92.867
16:17:22,92.858
16:17:23,92.881
16:17:24,92.869
16:17:25,92.870
16:17:26,92.856
16:17:27,92.836
16:17:28,92.833
16:17:29,92.839
16:17:30,92.861
16:17:31,92.850
16:17:32,92.836
16:17:33,92.822
16:17:34,92.800
16:17:35,92.803
16:17:36,92.803
16:17:37,92.814
16:17:38,92.811
16:17:39,92.794
16:17:40,92.806
16:17:41,92.800
16:17:42,92.806
16:17:43,92.799
16:17:44,92.795
16:17:45,92.795
16:17:46,92.784
16:17:47,92.792
16:17:48,92.798
16:17:49,92.838
16:17:50,92.833
16:17:51,92.831
16:17:52,92.809
16:17:53,92.781
16:17:54,92.784
16:17:55,92.772
16:17:56,92.817
16:17:57,92.806
16:17:58,92.814
16:17:59,92.789
16:18:00,92.778
16:18:01,92.770
16:18:02,92.775
16:18:03,92.767
16:18:04,92.750
16:18:05,92.731
16:18:06,92.753
16:18:07,92.767
16:18:08,92.773
16:18:09,92.770
16:18:10,92.778
16:18:11,92.767
16:18:12,92.762
16:18:13,92.748
16:18:14,92.761
16:18:15,92.756
16:18:16,92.739
16:18:17,92.742
16:18:18,92.745
16:18:19,92.748
16:18:20,92.717
16:18:21,92.709
16:18:22,92.720
16:18:23,92.723
16:18:24,92.717
16:18:25,92.697
16:18:26,92.706
16:18:27,92.689
16:18:28,92.695
16:18:29,92.673
16:18:30,92.706
16:18:31,92.692
16:18:32,92.701
16:18:33,92.667
16:18:34,92.681
16:18:35,92.689
16:18:36,92.678
16:18:37,92.676
16:18:38,92.676
16:18:39,92.703
16:18:40,92.689
16:18:41,92.673
16:18:42,92.676
16:18:43,92.676
16:18:44,92.676
16:18:45,92.665
16:18:46,92.670
16:18:47,92.662
16:18:48,92.662
16:18:49,92.662
16:18:50,92.656
16:18:51,92.640
16:18:52,92.651
16:18:53,92.679
16:18:54,92.695
16:18:55,92.684
16:18:56,92.690
16:18:57,92.682
16:18:58,92.673
16:18:59,92.637
16:19:00,92.629
16:19:01,92.629
16:19:02,92.654
16:19:03,92.654
16:19:04,92.670
16:19:05,92.662
16:19:06,92.662
16:19:07,92.631
16:19:08,92.620
16:19:09,92.629
16:19:10,92.640
16:19:11,92.637
16:19:12,92.623
16:19:13,92.620
16:19:14,92.604
16:19:15,92.618
16:19:16,92.595
16:19:17,92.629
16:19:18,92.610
16:19:19,92.632
16:19:20,92.607
16:19:21,92.596
16:19:22,92.587
16:19:23,92.593
16:19:24,92.587
16:19:25,92.579
16:19:26,92.565
16:19:27,92.576
16:19:28,92.573
16:19:29,92.587
16:19:30,92.571
16:19:31,92.579
16:19:32,92.571
16:19:33,92.568
16:19:34,92.565
16:19:35,92.546
16:19:36,92.546
16:19:37,92.537
16:19:38,92.565
16:19:39,92.571
16:19:40,92.576
16:19:41,92.565
16:19:42,92.560
16:19:43,92.540
16:19:44,92.518
16:19:45,92.513
16:19:46,92.535
16:19:47,92.535
16:19:48,92.543
16:19:49,92.532
16:19:50,92.521
16:19:51,92.510
16:19:52,92.510
16:19:53,92.538
16:19:54,92.552
16:19:55,92.541
16:19:56,92.527
16:19:57,92.515
16:19:58,92.504
16:19:59,92.512
16:20:00,92.518
16:20:01,92.518
16:20:02,92.524
16:20:03,92.513
16:20:04,92.524
16:20:05,92.524
16:20:06,92.518
16:20:07,92.507
16:20:08,92.485
16:20:09,92.468
16:20:10,92.463
16:20:11,92.471
16:20:12,92.507
16:20:13,92.507
16:20:14,92.499
16:20:15,92.479
16:20:16,92.479
16:20:17,92.491
16:20:18,92.488
16:20:19,92.491
16:20:20,92.477
16:20:21,92.468
16:20:22,92.452
16:20:23,92.482
16:20:24,92.496
16:20:25,92.516
16:20:26,92.480
16:20:27,92.482
16:20:28,92.457
16:20:29,92.446
16:20:30,92.438
16:20:31,92.457
16:20:32,92.482
16:20:33,92.457
16:20:34,92.435
16:20:35,92.427
16:20:36,92.438
16:20:37,92.463
16:20:38,92.444
16:20:39,92.436
16:20:40,92.419
16:20:41,92.413
16:20:42,92.413
16:20:43,92.405
16:20:44,92.433
16:20:45,92.408
16:20:46,92.413
16:20:47,92.410
16:20:48,92.432
16:20:49,92.435
16:20:50,92.422
16:20:51,92.425
16:20:52,92.408
16:20:53,92.386
16:20:54,92.400
16:20:55,92.414
16:20:56,92.425
16:20:57,92.397
16:20:58,92.394
16:20:59,92.405
16:21:00,92.411
16:21:01,92.391
16:21:02,92.380
16:21:03,92.380
16:21:04,92.391
16:21:05,92.400
16:21:06,92.380
16:21:07,92.389
16:21:08,92.383
16:21:09,92.388
16:21:10,92.383
16:21:11,92.369
16:21:12,92.391
16:21:13,92.372
16:21:14,92.369
16:21:15,92.350
16:21:16,92.350
16:21:17,92.361
16:21:18,92.378
16:21:19,92.389
16:21:20,92.367
16:21:21,92.367
16:21:22,92.383
16:21:23,92.400
16:21:24,92.397
16:21:25,92.378
16:21:26,92.353
16:21:27,92.333
16:21:28,92.325
16:21:29,92.342
16:21:30,92.339
16:21:31,92.353
16:21:32,92.347
16:21:33,92.353
16:21:34,92.336
16:21:35,92.331
16:21:36,92.328
16:21:37,92.311
16:21:38,92.303
16:21:39,92.295
16:21:40,92.300
16:21:41,92.323
16:21:42,92.323
16:21:43,92.320
16:21:44,92.298
16:21:45,92.300
16:21:46,92.314
16:21:47,92.323
16:21:48,92.320
16:21:49,92.292
16:21:50,92.295
16:21:51,92.281
16:21:52,92.300
16:21:53,92.289
16:21:54,92.303
16:21:55,92.303
16:21:56,92.301
16:21:57,92.290
16:21:58,92.290
16:21:59,92.284
16:22:00,92.306
16:22:01,92.306
16:22:02,92.309
16:22:03,92.287
16:22:04,92.273
16:22:05,92.270
16:22:06,92.259
16:22:07,92.265
16:22:08,92.243
16:22:09,92.240
16:22:10,92.226
16:22:11,92.240
16:22:12,92.224
16:22:13,92.221
16:22:14,92.234
16:22:15,92.259
16:22:16,92.259
16:22:17,92.242
16:22:18,92.217
16:22:19,92.217
16:22:20,92.242
16:22:21,92.254
16:22:22,92.240
16:22:23,92.196
16:22:24,92.209
16:22:25,92.215
16:22:26,92.221
16:22:27,92.201
16:22:28,92.207
16:22:29,92.215
16:22:30,92.221
16:22:31,92.201
16:22:32,92.196
16:22:33,92.223
16:22:34,92.234
16:22:35,92.232
16:22:36,92.198
16:22:37,92.201
16:22:38,92.185
16:22:39,92.188
16:22:40,92.188
16:22:41,92.204
16:22:42,92.202
16:22:43,92.202
16:22:44,92.196
16:22:45,92.177
16:22:46,92.177
16:22:47,92.177
16:22:48,92.196
16:22:49,92.205
16:22:50,92.213
16:22:51,92.199
16:22:52,92.191
16:22:53,92.168
16:22:54,92.171
16:22:55,92.158
16:22:56,92.152
16:22:57,92.141
16:22:58,92.119
16:22:59,92.132
16:23:00,92.121
16:23:01,92.146
16:23:02,92.144
16:23:03,92.160
16:23:04,92.152
16:23:05,92.133
16:23:06,92.133
16:23:07,92.133
16:23:08,92.149
16:23:09,92.133
16:23:10,92.119
16:23:11,92.100
16:23:12,92.097
16:23:13,92.116
16:23:14,92.116
16:23:15,92.130
16:23:16,92.114
16:23:17,92.127
16:23:18,92.111
16:23:19,92.105
16:23:20,92.089
16:23:21,92.103
16:23:22,92.105
16:23:23,92.102
16:23:24,92.103
16:23:25,92.086
16:23:26,92.100
16:23:27,92.083
16:23:28,92.103
16:23:29,92.097
16:23:30,92.108
16:23:31,92.092
16:23:32,92.103
16:23:33,92.100
16:23:34,92.114
16:23:35,92.114
16:23:36,92.122
16:23:37,92.136
16:23:38,92.120
16:23:39,92.109
16:23:40,92.075
16:23:41,92.073
16:23:42,92.070
16:23:43,92.075
16:23:44,92.067
16:23:45,92.067
16:23:46,92.059
16:23:47,92.064
16:23:48,92.051
16:23:49,92.051
16:23:50,92.056
16:23:51,92.070
16:23:52,92.078
16:23:53,92.070
16:23:54,92.037
16:23:55,92.012
16:23:56,91.987
16:23:57,91.998
16:23:58,92.017
16:23:59,92.017
16:24:00,92.012
16:24:01,92.015
16:24:02,92.037
16:24:03,92.043
16:24:04,92.045
16:24:05,92.034
16:24:06,92.040
16:24:07,92.012
16:24:08,92.009
16:24:09,92.001
16:24:10,92.032
16:24:11,92.043
16:24:12,92.054
16:24:13,92.032
16:24:14,92.012
16:24:15,92.023
16:24:16,92.021
16:24:17,92.035
16:24:18,91.993
16:24:19,91.988
16:24:20,91.966
16:24:21,91.977
16:24:22,91.971
16:24:23,91.991
16:24:24,91.991
16:24:25,91.993
16:24:26,91.979
16:24:27,91.993
16:24:28,91.990
16:24:29,92.001
16:24:30,91.988
16:24:31,91.991
16:24:32,91.974
16:24:33,91.960
16:24:34,91.943
16:24:35,91.935
16:24:36,91.941
16:24:37,91.957
16:24:38,91.968
16:24:39,91.974
16:24:40,91.966
16:24:41,91.963
16:24:42,91.969
16:24:43,91.949
16:24:44,91.955
16:24:45,91.936
16:24:46,91.941
16:24:47,91.927
16:24:48,91.941
16:24:49,91.955
16:24:50,91.972
16:24:51,91.939
16:24:52,91.941
16:24:53,91.919
16:24:54,91.930
16:24:55,91.911
16:24:56,91.897
16:24:57,91.914
16:24:58,91.897
16:24:59,91.914
16:25:00,91.906
16:25:01,91.920
16:25:02,91.917
16:25:03,91.922
16:25:04,91.939
16:25:05,91.936
16:25:06,91.914
16:25:07,91.895
16:25:08,91.897
16:25:09,91.892
16:25:10,91.900
16:25:11,91.898
16:25:12,91.920
16:25:13,91.914
16:25:14,91.920
16:25:15,91.898
16:25:16,91.892
16:25:17,91.873
16:25:18,91.878
16:25:19,91.875
16:25:20,91.884
16:25:21,91.867
16:25:22,91.870
16:25:23,91.848
16:25:24,91.864
16:25:25,91.859
16:25:26,91.859
16:25:27,91.851
16:25:28,91.865
16:25:29,91.870
16:25:30,91.856
16:25:31,91.843
16:25:32,91.854
16:25:33,91.857
16:25:34,91.832
16:25:35,91.810
16:25:36,91.813
16:25:37,91.826
16:25:38,91.821
16:25:39,91.818
16:25:40,91.826
16:25:41,91.827
16:25:42,91.818
16:25:43,91.818
16:25:44,91.837
16:25:45,91.848
16:25:46,91.845
16:25:47,91.843
16:25:48,91.832
16:25:49,91.821
16:25:50,91.804
16:25:51,91.802
16:25:52,91.810
16:25:53,91.821
16:25:54,91.824
16:25:55,91.818
16:25:56,91.815
16:25:57,91.818
16:25:58,91.832
16:25:59,91.838
16:26:00,91.843
16:26:01,91.818
16:26:02,91.805
16:26:03,91.799
16:26:04,91.797
16:26:05,91.797
16:26:06,91.783
16:26:07,91.788
16:26:08,91.793
16:26:09,91.813
16:26:10,91.788
16:26:11,91.783
16:26:12,91.766
16:26:13,91.783
16:26:14,91.783
